lat,lng,year,map_name,address_1,address_2,address_3,address_4,protocols,district_id,division_id,internal_id,archive_name,district_name,election_type,internal_name,abroad_district_id,total_registered_voters,total_registered_voters_men,total_registered_voters_women,participated,participated_confidence,invalid_ballots,invalid_ballots_confidence,total_votes,Party || 1 || მიხეილ ანთაძე,Party || 10 || შალვა ნათელაშვილი,Party || 13 || ზვიად მეხატიშვილი,Party || 17 || გიორგი ლილუაშვილი,Party || 18 || აკაკი ასათიანი,Party || 2 || დავით ბაქრაძე,Party || 21 || კახა კუკავა,Party || 22 || ოთარ მეუნარგია,Party || 23 || ირაკლი გორგაძე,Party || 25 || დავით უსუფაშვილი,Party || 27 || ზვიადი ბაღდავაძე,Party || 28 || მიხეილ სალუაშვილი,Party || 30 || ზვიად იაშვილი,Party || 31 || თამარი ცხორაგაული,Party || 35 || გელა ხუციშვილი,Party || 36 || ზურაბ ჯაფარიძე,Party || 4 || ვახტანგ გაბუნია,Party || 40 || ლევანი ჩხეიძე,Party || 48 || სალომე ზურაბიშვილი,Party || 49 || ბესარიონ თედიაშვილი,Party || 5 || გრიგოლ ვაშაძე,Party || 51 || გიორგი ანდრიაძე,Party || 58 || კახაბერ ჭიჭინაძე,Party || 62 || ვლადიმერ ნონიკაშვილი,Party || 65 || თეიმურაზ შაშიაშვილი,Party || 999 || Other
42.0278697,41.832583,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ღრმაღელე,საჯარო სკოლა,სოფ. ღრმაღელე,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_61_25.html,61,25,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#61 ლანჩხუთი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1386,714,672,682,3,21,3,661,0,26,1,0,2,112,9,0,1,6,0,2,1,0,0,5,2,2,271,2,212,6,0,0,1,0
41.759130888065236,44.77700782949978,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,#147–ე საჯარო სკოლა,დ/მ. 3 კვ.,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_8_42.html,8,42,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#8 დიდუბე,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1306,530,776,747,3,39,3,708,0,28,0,0,1,44,13,0,1,41,0,1,0,5,0,48,0,1,256,2,243,14,1,1,8,0
41.5504385,45.0145279,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,ქიმიკოსთა კულტურის სახლი,რუსთაველის გამზ. 30ა,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_20_11.html,20,11,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#20 რუსთავი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1203,522,681,610,3,32,3,578,1,34,2,0,0,37,13,0,0,20,3,1,0,4,0,39,1,0,139,2,261,10,2,1,8,0
42.090774682622566,43.97045016288757,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,საქაშეთის ს/ უბანი,სასოფლო კლუბი,სოფ. საქაშეთი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_32_43.html,32,43,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#32 გორი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,818,434,384,378,3,12,3,366,0,24,0,0,0,24,3,0,0,2,1,0,0,1,0,1,0,0,110,0,198,2,0,0,0,0
41.71971263275044,44.77960813895379,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,სპორტის სასახლე,"26 მაისის მოედანი N1, I სართ",,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_3_82.html,3,82,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#3 საბურთალო,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1375,563,812,708,2,29,3,679,0,20,0,2,0,59,9,0,0,41,0,2,0,4,0,31,1,1,248,5,237,12,3,0,4,0
42.1003913,42.3816972,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,დ. გომი,დ/გომის საჯარო სკოლა,სოფ. დ/გომი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_54_29.html,54,29,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#54 სამტრედია,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,889,448,441,450,2,12,2,437,0,26,0,0,0,86,1,1,1,1,0,0,0,0,0,3,1,0,192,0,120,1,1,0,3,0
41.2997411,44.2600633,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,მამიშლოს N5,რიტუალების სახლი,სოფ.მამიშლო,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_24_5.html,24,5,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#24 დმანისი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,717,387,330,231,3,2,3,229,0,3,0,0,0,8,0,0,0,0,0,1,0,0,1,0,1,0,38,0,176,0,0,1,0,0
,,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,კანადა,ქ. ოტავა,"კანადაში საქართველოს საელჩო - ალბერტის ქუჩა 340, ოფისი 940, ოტავა, ონტარიო კანადა K1R7Y6",,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_87_26.html,87,26,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#87 საზღვარგარეთი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,0,0,0,16,3,3,3,13,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,4,1,0,0,0,0
42.0976817819628,43.22823162442023,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,უბისის,საჯარო სკოლა,სოფ. უბისა,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_48_7.html,48,7,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#48 ხარაგაული,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,275,140,135,190,2,3,3,187,0,1,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,96,0,71,1,1,0,0,0
42.00104670418778,41.998586654663086,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,სილაურის საჯარო სკოლა,ოზურგეთი სოფ. სილაური,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_60_44.html,60,44,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#60 ოზურგეთი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,821,404,417,477,3,9,3,468,1,18,0,0,0,102,2,0,1,4,0,0,0,0,0,2,0,2,202,1,132,0,1,0,0,0
41.83861637948752,45.666204392910004,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,სოფ. კალაურის,საჯარო სკოლა,სოფ. კალაური1-ლი ქუჩის 1-ლი შესახ.#2,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_12_7.html,12,7,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#12 გურჯაანი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1017,518,499,594,3,21,2,573,0,28,0,0,0,61,3,0,0,10,0,0,1,0,1,4,1,0,243,0,213,5,0,0,3,0
42.2013968,44.7590518,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,სონდისველა,ლევან სეთურიძის საცხოვრებელი სახლი,ს.ხორხი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_28_6.html,28,6,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#28 დუშეთი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,93,51,42,28,2,1,3,27,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,1,5,1,0,0,1,0
41.5179209,42.3874478,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,დარჩიძეები,სოფლის სახლი,სოფ. დარჩიძეები,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_82_31.html,82,31,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#82 შუახევი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,309,153,156,190,3,1,3,189,0,2,0,0,0,31,2,0,0,3,0,0,0,0,0,0,0,0,90,0,61,0,0,0,0,0
41.63860305238554,43.010213971138,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,პროფესიული მომზადების ცენტრი ოპიზარი,შოთა რუსთაველის ქ. #111,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_37_31.html,37,31,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#37 ახალციხე,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,956,412,544,510,2,28,3,482,0,13,1,0,0,80,2,0,0,8,0,0,0,0,0,3,0,0,175,1,192,5,1,0,1,0
41.637794865255614,41.612369853442374,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,#8 საბავშვო ბაღი,შ. ინასარიძის ქ. #4,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_79_68.html,79,68,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#79 ბათუმი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1582,731,851,742,3,20,3,722,0,21,0,0,0,42,8,0,0,33,3,0,1,1,0,25,1,0,249,2,316,9,0,0,11,0
41.312721,43.2958019,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,აზმანა,სკოლის შენობა,სოფ. აზმანა,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_40_53.html,40,53,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#40 ახალქალაქი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,115,62,53,81,2,0,2,81,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,49,0,15,0,0,0,0,0
41.59542862008867,44.07900744512176,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,წალკის,# 2 საჯარო სკოლის შენობა,25 მარტის ქ. # 116,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_25_3.html,25,3,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#25 წალკა,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,929,440,489,263,3,4,3,259,2,2,1,0,0,38,10,0,0,9,0,0,0,1,0,0,0,0,113,1,78,1,0,0,3,0
42.7065014467101,42.025138139733826,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,თემი,ჭალეს თემის #1 საჯარო სკოლა,სოფ.ჭალეს ცენტრი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_68_21.html,68,21,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#68 წალენჯიხა,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1184,597,587,548,3,25,6,523,0,5,0,0,0,68,4,0,0,1,0,1,0,1,0,1,1,2,151,0,286,1,0,0,1,0
41.439052850167364,44.74011272192001,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,თამარისი,კლუბის შენობა,სოფ თამარისი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_22_21.html,22,21,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#22 მარნეული,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1268,622,646,678,3,55,6,602,1,7,0,0,2,45,2,1,0,6,0,0,1,0,1,0,0,1,420,0,111,2,0,0,2,0
41.792776050981345,44.82459002795565,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,#35 ბ/ბაღი,გლდანის 1მ/რ,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_10_84.html,10,84,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#10 გლდანი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1419,568,851,649,2,22,3,627,0,47,2,1,1,67,6,0,0,33,0,0,0,6,2,24,1,0,166,4,253,8,0,0,6,0
42.288939974261545,43.290196271411105,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,№ 3 26 მაისის საარჩევნო უბანი,№ 2 საჯარო სკოლა,ლ. ტოლსტოის ქ. № 4,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_56_3.html,56,3,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#56 ჭიათურა,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,973,431,542,316,3,12,2,304,0,16,0,0,0,26,5,0,0,13,0,0,0,0,0,5,0,1,144,1,82,8,0,0,3,0
42.1579932534714,42.33916692513117,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ქალაქი,მე-10 საჯარო სკოლა,კაკბაძის ქ. #31,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_54_6.html,54,6,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#54 სამტრედია,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1288,593,695,538,2,21,3,517,1,19,0,1,1,40,8,1,0,11,0,1,0,2,0,6,0,2,203,0,210,6,1,0,4,0
42.17666589812179,42.667640030458074,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ქვედა გეგუთი,გეგუთის არასრული საჯარო სკოლა,სოფ. ქვედა გეგუთი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_58_8.html,58,8,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#58 წყალტუბო,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1345,703,642,490,3,23,3,467,0,11,0,0,1,51,2,0,0,3,0,0,0,0,0,3,2,1,159,2,227,3,0,0,2,0
41.77768287967819,44.81223813533484,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,N48 საჯარო სკოლა,ზღვისუბნის დას. 11მკრ. 1 კვარტალი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_9_72.html,9,72,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#9 ნაძალადევი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1442,613,829,667,3,36,2,631,1,40,1,0,1,82,21,1,0,26,1,0,0,2,0,41,0,7,184,1,204,14,0,1,3,0
41.54856427710667,42.488344294442754,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,სკვანის საარჩევნო უბანი,სოფლის სახლი,სოფ.სკვანა,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_84_44.html,84,44,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#84 ხულო,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,210,115,95,84,3,1,3,83,0,1,0,0,1,20,1,0,0,3,0,0,0,0,0,0,0,0,41,0,16,0,0,0,0,0
42.07861401818101,43.16172122955322,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,#41 ს/უბ (ძირულა),ს. ძირულის სკოლა,ს. ძირულა,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_51_41.html,51,41,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#51 ზესტაფონი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1026,537,489,489,3,14,3,475,0,19,0,2,0,108,10,0,0,3,0,2,0,2,0,7,1,0,151,1,164,2,2,0,1,0
41.7210487,44.73119870000005,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,N122-ე საჯარო სკოლა,"პ.ქავთარაძის ქ. № 42, (23ა)",,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_2_29.html,2,29,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#2 ვაკე,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1361,582,779,789,2,29,3,758,1,20,3,0,4,50,17,1,0,59,0,2,0,6,2,67,1,1,254,1,244,15,1,1,8,0
41.7629837,44.776931200000035,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,#23–ე ბაგა–ბაღი,დ/მ. 4კვ.,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_8_44.html,8,44,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#8 დიდუბე,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1146,436,710,650,3,35,2,615,2,30,0,1,5,43,8,0,1,25,0,3,1,2,2,42,2,4,237,3,179,15,0,2,8,0
41.70059800481281,44.31061327457428,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,შეხვეტილა,ვასილ ბექაურის კერ.საცხ.სახლი,სოფ.შეხვეტილა,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_26_36.html,26,36,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#26 თეთრიწყარო,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,208,126,82,67,2,4,3,63,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,35,0,21,0,0,0,2,0
41.57341357628424,44.14251370740965,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ხარაბას,სკოლის შენობა,სოფ. ხარაბა,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_25_6.html,25,6,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#25 წალკა,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,252,127,125,136,3,1,3,135,0,3,0,0,0,9,1,0,0,2,0,0,0,0,0,0,1,0,62,0,57,0,0,0,0,0
42.09594559286882,43.412840366363525,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ხევის,საჯარო სკოლა,სოფ. ხევი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_48_30.html,48,30,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#48 ხარაგაული,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1006,495,511,576,3,9,3,567,0,15,1,0,0,102,0,0,0,8,1,0,0,2,0,3,0,4,232,1,195,2,0,0,1,0
,,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ქვემო ყულარი,საჯარო სკოლა,სოფ.ქვემო ყულარი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_22_90.html,22,90,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#22 მარნეული,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,804,349,455,282,3,7,3,275,0,1,0,0,0,3,0,0,1,1,0,1,0,0,0,1,0,2,131,1,131,1,0,0,1,0
41.9707051,44.1083245,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ქალაქ გორის ს/უბანი,N11 საჯარო სკოლა,კეცხოველის ქ. N 64,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_32_1.html,32,1,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#32 გორი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1423,644,779,613,3,29,2,584,0,40,0,0,0,100,4,0,0,12,1,2,0,0,1,8,0,2,186,3,217,5,0,0,3,0
41.22276183031777,44.578903913497925,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ახკერპი,კლუბის შენობა,სოფ ახკერპი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_22_16.html,22,16,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#22 მარნეული,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,512,234,278,238,3,5,3,233,0,0,1,0,1,25,0,0,0,0,0,3,0,1,0,0,1,1,188,0,12,0,0,0,0,0
42.3075025,43.43509340000003,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,მერჯევის საარჩევნო უბანი,მაკა კაპანაძის კერძო სახლი,სოფელი მერჯევი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_50_24.html,50,24,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#50 საჩხერე,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,926,443,483,441,3,7,3,434,0,10,0,0,0,26,2,0,0,7,0,0,0,0,0,0,1,3,321,1,60,2,1,0,0,0
42.0365985,41.9381497,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ნინოშვილი,საჯარო სკოლა,სოფ ნინოშვილი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_61_21.html,61,21,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#61 ლანჩხუთი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,501,232,269,320,3,3,3,315,0,12,0,0,5,87,0,1,0,2,0,1,0,2,1,0,1,0,95,2,106,0,0,0,0,0
41.63015602742695,42.112266904260196,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ხარაულა,"ქედა, ს. ხარაულა","ქედა, ს. ხარაულა I ქ. N1",,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_80_10.html,80,10,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#80 ქედა,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,575,294,281,353,3,10,3,343,0,5,1,0,0,56,0,1,0,3,0,1,0,0,0,0,1,1,126,0,147,0,0,0,1,0
41.71489913367251,44.7692334651947,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,195-ე საჯარო სკოლა,"ჩიქოვანის ქ. N26, I სართული",,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_3_4.html,3,4,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#3 საბურთალო,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1384,578,806,641,3,23,3,618,0,17,0,2,1,47,18,1,1,40,0,0,1,3,0,48,0,1,231,6,182,14,0,2,3,0
42.04403426717939,42.340943813323975,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,N24 საჭამიასერი,ადმინისტრაციული შენობა,სოფ. საჭამიასერი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_62_24.html,62,24,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#62 ჩოხატაური,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,423,222,201,239,3,9,3,230,0,4,0,0,0,11,2,0,0,3,0,0,0,0,0,0,0,0,116,0,92,0,0,0,2,0
42.084369175444,43.93748581409454,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ბრეთის მეურნეობა,საჯარო სკოლა,სოფ.ბრეთის მეურნეობა,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_33_12.html,33,12,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#33 ქარელი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1225,632,593,579,3,4,3,575,0,36,0,0,1,60,4,1,0,7,0,0,1,0,0,0,1,1,165,1,291,3,2,1,0,0
41.71786028318319,44.80291664600361,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,სახელმწიფო დაქვემდებარების .შენობა,ზაზიაშვილის ქ.N 1,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_7_18.html,7,18,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#7 ჩუღურეთი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1353,594,759,682,3,34,3,648,0,41,0,0,1,57,14,2,0,17,0,0,0,2,0,22,0,2,198,1,276,12,0,0,3,0
42.51262544133201,41.83598875998314,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ქალაქ ზუგდიდი,N5 საჯარო სკოლა,გორგასლის ქუჩა N2,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_67_25.html,67,25,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#67 ზუგდიდი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1159,549,610,382,3,8,3,374,0,14,0,0,0,51,5,0,0,3,0,0,0,0,0,1,1,0,63,2,233,0,0,0,1,0
42.0686593,42.3183081,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,გამოჩინებული,ადმინისტრაციული შენობა,სოფ. გამოჩინებული,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_54_38.html,54,38,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#54 სამტრედია,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,207,105,102,129,2,0,3,129,0,3,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,91,0,27,0,0,0,0,0
42.62370466400115,42.8057599067688,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,წილამიერის,სასოფლო კლუბის შენობა,სოფ.წილამიერი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_45_19.html,45,19,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#45 ცაგერი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,75,41,34,53,3,2,3,51,1,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,26,0,9,0,0,0,0,0
