lat,lng,info,name,year,map_name,address_1,address_2,address_3,address_4,cancelled,protocols,district_id,division_id,internal_id,archive_name,district_name,election_type,internal_name,abroad_district_id,election_numeric_id,total_registered_voters,total_registered_voters_men,total_registered_voters_women,participated,participated_confidence,invalid_ballots,invalid_ballots_confidence,total_votes,CAND || 10 || საქართველოს ლეიბორისტული პარტია,CAND || 12 || „ჩვენი გაერთიანებული საქართველო“,CAND || 16 || „შეცვალე საქართველო“,CAND || 17 || „საქართველო“,CAND || 20 || თავისუფალი საქართველო,CAND || 21 || ტრიბუნა,CAND || 23 || „ჩვენ“,CAND || 25 || „გახარია საქართველოსთვის“,CAND || 26 || „მემარცხენე ალიანსი“,CAND || 27 || ქართველ ერთობა,CAND || 3 || „საქართველოს ერთობისა და განვითარების პარტია“,CAND || 36 || „გირჩი“,CAND || 4 || კოალიცია ცვლილებისთვის გვარამია მელია გირჩი დროა,CAND || 41 || ქართული ოცნება,CAND || 5 || „ერთიანობა-ნაციონალური მოძრაობა“,CAND || 6 || „ევროპელი დემოკრატები“,CAND || 8 || „საქართველოს პატრიოტთა ალიანსი“,"CAND || 9 || „ძლიერი საქართველო-ლელო, ხალხისთვის, თავისუფლებისთვის!“",CAND || 999 || Other
42.15225, 42.31275,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,მე-7  საჯარო სკოლა,მე-7  საჯარო სკოლა,წინსვლის ქ. #36,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/39c196cc-0954-49a0-a1c9-37875dbfcd40,54,00.54.09,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1070,497,573,602,1,12,0.8333333333333333,613,7,3,0,0,0,0,0,31,0,0,1,7,42,386,68,2,9,57,0
42.17468884672643, 42.297530331376294,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,მე-2  საჯარო სკოლის შერწყმული სკოლა,მე-2  საჯარო სკოლის შერწყმული სკოლა,სანაპიროს ქ. #30,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/e38c4c82-bff8-4f37-8933-476d22c67a71,54,00.54.10,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1265,603,662,668,1,13,0.8333333333333333,655,5,0,2,0,0,1,1,47,0,6,3,7,73,349,64,3,26,68,0
42.18689875269317, 42.37464820845946,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,მე-8 საჯარო სკოლა,მე-8 საჯარო სკოლა,ა. კალაძის ქ. 135 (ყოფ. ღუბელეიშვილის ქუჩა),,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/c72d8730-cf24-40d6-ae1c-87d6d1d752f3,54,00.54.11,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1250,597,653,571,1,6,1,565,0,1,1,3,2,0,0,22,0,2,1,12,42,336,68,3,15,57,0
42.1712767, 42.3425497,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,N1 ბაგა-ბაღის შენობა,N1 ბაგა-ბაღის შენობა,სამტრედია ჭანტურიას ქ. N72,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/88effba5-58b9-49df-9d44-3d4d9190cf92,54,00.54.12,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2518,1191,1327,1306,1,20,0.8333333333333333,1286,5,0,11,2,5,0,0,87,1,2,2,36,111,736,119,2,36,131,0
42.16055999247354, 42.31508847133753,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#11 ბაგა-ბაღის შენობა,#11 ბაგა-ბაღის შენობა,კოსტავას ქ. #168,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/c1cfb358-bbd5-4de2-87a0-357378c842cf,54,00.54.13,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1341,611,730,749,0.8333333333333333,10,1,739,1,0,6,0,4,1,0,45,0,1,1,10,48,456,65,0,30,71,0
42.16922162647072, 42.36932668993325,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#3 ბაგა -ბაღის შენობა,#3 ბაგა -ბაღის შენობა,ლ. თევზაძის ქ. 61 მიმდებარედ,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/eef90eb6-2bc3-4aaf-b270-549f802de881,54,00.54.14,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1278,560,718,6,0.8333333333333333,13,0.8333333333333333,597,2,0,4,1,2,0,1,22,0,1,0,9,47,410,43,1,6,48,0
42.20399725916202, 42.34244514570419,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ადმინისტრაციული შენობა,ადმინისტრაციული შენობა,დ. კულაში რესპუბლიკის ქ. #77,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/0351499f-32cb-4a84-880c-646db8441ff5,54,00.54.15,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1552,723,829,863,0.8333333333333333,19,0.8333333333333333,834,3,2,5,1,1,0,3,30,0,1,2,18,83,555,69,2,16,43,0
42.20638226942864, 42.34127396547783,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ნაბაკევის ახალი ბაგა-ბაღის შენობა,ნაბაკევის ახალი ბაგა-ბაღის შენობა,სოფ. ნაბაკევის 5-ე ქუჩა,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/507b7407-daa9-47ba-9d44-500881a8e282,54,00.54.16,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1907,957,950,1223,0.8333333333333333,2,0.8333333333333333,1203,5,0,6,2,3,0,1,52,2,1,4,13,64,809,123,2,30,86,0
42.05087388725695, 42.3037052102404,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,გორმაღლის საჯარო სკოლა,გორმაღლის საჯარო სკოლა,სოფ. გორმაღალი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/85bdf467-5825-4110-baf8-e383dae126e2,54,00.54.17,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,385,204,181,257,1,0,0.8333333333333333,256,0,0,0,0,0,0,1,20,0,0,0,5,21,156,25,0,1,27,0
42.24680267697729, 42.35952615737915,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლის შენობა,საჯარო სკოლის შენობა,სოფ  ღანირი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/4cf65813-caaa-49f5-a52e-9905a2ceef02,54,00.54.18,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1351,660,691,859,1,14,1,845,2,1,9,1,1,0,3,38,1,2,1,13,60,515,108,4,13,73,0
42.07076651377691, 42.312629069427565,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ადმინისტრაციული შენობა,ადმინისტრაციული შენობა,სოფ. გამოჩინებული,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/715dce60-6c34-493e-bf35-94703ae1036b,54,00.54.19,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,180,94,86,133,1,6,1,127,0,0,0,0,0,0,0,10,0,0,0,0,7,84,19,1,1,5,0
42.19710391000602, 42.33862156004943,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,კულაშის საჯარო სკოლა,კულაშის საჯარო სკოლა,დ. კულაში რესპუბლიკის ქ. #6,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/9eef9069-87ef-44fb-96e5-d4ff81538780,54,00.54.20,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1443,695,748,934,1,18,0.8333333333333333,916,3,1,5,1,2,0,0,31,0,2,0,9,69,622,89,2,21,59,0
42.166536660256476, 42.39317446947098,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,კერძო სახლი,კერძო სახლი,სოფ. ახალსოფელი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/014fc1b7-cb1e-4b13-9a9c-1ab2df89d6fe,54,00.54.21,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,434,200,234,244,0.8333333333333333,6,0.8333333333333333,268,0,0,2,0,0,0,0,7,0,2,0,0,7,180,42,1,3,24,0
42.18824238333176, 42.40166902542114,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ეწრის საჯარო სკოლა,ეწრის საჯარო სკოლა,სოფ. ეწერი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/78f1362d-39fc-435e-96a3-e631de76b1d4,54,00.54.22,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1047,525,522,629,0.8333333333333333,6,1,623,0,0,8,1,3,1,1,15,0,1,1,12,70,408,53,5,6,38,0
42.18155053714382, 42.426388147130716,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,იანეთის ბაგა-ბაღის შენობა,იანეთის ბაგა-ბაღის შენობა,სოფ. იანეთი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/d527b5aa-0341-4c8e-961b-268227c234e6,54,00.54.23,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1757,851,906,1042,0.8333333333333333,16,0.8333333333333333,1026,4,0,9,0,3,0,0,44,3,3,3,18,66,602,153,4,22,92,0
42.236228269844226, 42.45628667454386,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ჯიხაიშის #1  საჯარო სკოლის შერწყმული სკოლა,ჯიხაიშის #1  საჯარო სკოლის შერწყმული სკოლა,სოფ. ჯიხაიში მე-3 ქუჩა  (ე.წ ყაზბეგის უბანი),,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/5ec3ab65-ed14-4175-97fa-3c47f19d5296,54,00.54.24,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,605,299,306,411,1,12,0.8333333333333333,399,3,0,2,0,1,0,1,18,2,0,0,2,20,257,59,1,8,25,0
42.23061, 42.42815,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლა,საჯარო სკოლა,სოფ. დიდი ჯიხაიში,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/d295dccb-96fe-41d5-8a07-084095aab58c,54,00.54.25,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2132,1009,1123,1214,1,23,1,1226,7,1,4,3,2,0,0,51,1,1,2,14,70,837,127,3,28,75,0
42.06760191849316, 42.26464033126831,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ნოღის საჯარო სკოლა,ნოღის საჯარო სკოლა,ტოლების თემი-სოფ. ნოღა,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/3f1a92c1-cc0b-4226-baaf-dc06458a43d5,54,00.54.26,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1457,710,747,,,,,839,5,1,5,2,2,0,0,39,0,1,1,9,91,501,81,9,18,74,0
42.14743993315227, 42.49444770752614,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ბაშის კულტურის სახლი,ბაშის კულტურის სახლი,სოფ. ბაში,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/36020d66-bc1e-4765-81c7-ff3fb46fa4ea,54,00.54.27,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,941,480,461,631,1,8,0.8333333333333333,623,4,0,3,3,1,1,0,19,0,1,1,5,28,389,46,3,4,115,0
42.10153613897237, 42.38344879474201,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,გომის საჯარო სკოლა,გომის საჯარო სკოლა,სოფ. გომი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/311f32ef-1fd5-4819-aedb-575c1654e544,54,00.54.28,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1161,582,579,736,1,24,0.8333333333333333,712,1,0,8,0,0,0,0,22,1,1,1,10,36,434,92,2,9,95,0
42.10091106716221, 42.368550629254976,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,დ/გომის საჯარო სკოლა,დ/გომის საჯარო სკოლა,სოფ. დ/გომი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/21fddad1-294e-48d3-b151-e1b3824474db,54,00.54.29,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1275,648,627,805,0.8333333333333333,26,1,779,3,1,4,0,1,1,0,23,0,1,1,14,56,539,43,4,26,62,0
42.051227817823246, 42.3219745343933,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,კორმაღლის საჯარო სკოლა,კორმაღლის საჯარო სკოლა,სოფ. კორმაღალი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/478030a7-cb05-4d4f-9bbd-716ebc14f2e9,54,00.54.30,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,683,353,330,393,1,9,1,384,1,0,0,0,0,1,0,14,0,0,1,0,20,247,46,1,10,43,0
42.0703363141853, 42.36276817295575,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ამბულატორიის შენობა,ამბულატორიის შენობა,სოფ. ოფეთი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/d4e80164-d32d-4239-bcf8-c41704b88647,54,00.54.31,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,323,147,176,217,1,9,1,208,0,0,1,0,0,0,6,0,0,0,0,2,7,150,21,1,3,17,0
42.0500729, 42.4065754,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,არასრული საჯარო სკოლა,არასრული საჯარო სკოლა,სოფ. წიაღუბანი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/10357cc1-7cab-4d4f-ac36-7e0893993c13,54,00.54.32,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,147,71,76,102,0.8333333333333333,2,1,100,0,0,1,0,0,0,0,5,0,0,0,0,6,67,14,0,0,7,0
42.08395711477479, 42.31881558895111,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,არასრული საჯარო სკოლა,არასრული საჯარო სკოლა,სოფ. ნიგორზღვა,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/d9590632-0a04-4c81-b97a-1d87c5c7fb74,54,00.54.33,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,427,234,193,262,1,5,1,257,0,0,2,0,0,0,0,12,0,2,0,1,26,165,26,1,3,19,0
42.1050405, 42.2968309,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯავახოს საჯარო სკოლა,საჯავახოს საჯარო სკოლა,სოფ. საჯავახო,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/970275e8-c5d7-4a7f-a38e-c2709e69133c,54,00.54.34,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამტრედია,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,756,366,390,512,0.8333333333333333,6,1,506,2,1,2,0,1,0,0,23,0,1,3,4,69,301,64,3,11,21,0
,,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ავსტრიის რესპუბლიკა  ქ. ვენა,ავსტრიის რესპუბლიკა  ქ. ვენა,რუდოლფსპლაც 2/8  1010 ვენა  ავსტრია / Rudolfsplatz 2/8  A-1010 Wien,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/28b33705-213d-42ad-9c13-f01b9b194916,87,00.87.01,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,საზღვარგარეთი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,0,0,0,456,0.8333333333333333,7,0.8333333333333333,749,8,0,3,0,2,1,1,72,0,1,1,47,277,80,101,3,2,150,0
,,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,აზერბაიჯანის რესპუბლიკა  ქ. ბაქო,აზერბაიჯანის რესპუბლიკა  ქ. ბაქო,მის.: ნარიმანოვის რაიონი  იაშარჰუსეინოვის ქ. 13/15  ინდექსი: AZ1069 / Narimanov District  Yashar Huseynov str. №13/15  Baku  AZ 1069  Azerbaijan,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/3b6bb9a5-99a2-4d40-8293-b0bfc053a08b,87,00.87.02,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,საზღვარგარეთი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,0,0,0,,,0,1,292,0,0,0,0,0,0,0,0,0,0,0,1,3,282,4,0,0,2,0
,,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,აზერბაიჯანის რესპუბლიკა  ქ. ბაქო,აზერბაიჯანის რესპუბლიკა  ქ. ბაქო,მის.: ნარიმანოვის რაიონი  იაშარჰუსეინოვის ქ. 13/15  ინდექსი: AZ1069 / Narimanov District  Yashar Huseynov str. №13/15  Baku  AZ 1069  Azerbaijan,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/75dae185-f8a3-4335-8045-1b2034b5facb,87,00.87.03,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,საზღვარგარეთი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,0,0,0,154,0.8333333333333333,2,1,152,0,0,0,0,0,0,0,3,0,0,0,2,8,128,10,0,0,1,0
,,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,აზერბაიჯანის რესპუბლიკა  ქ. ბაქო,აზერბაიჯანის რესპუბლიკა  ქ. ბაქო,მის.: ნარიმანოვის რაიონი  იაშარჰუსეინოვის ქ. 13/15  ინდექსი: AZ1069 / Narimanov District  Yashar Huseynov str. №13/15  Baku  AZ 1069  Azerbaijan,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/48639582-dcfe-4784-b272-91338a3f0d29,87,00.87.04,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,საზღვარგარეთი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,0,0,0,,,0,1,195,1,0,0,0,1,0,0,3,0,0,0,1,6,162,15,1,0,5,0
,,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ამერიკის შეერთებული შტატები  ქ. ვაშინგტონი,ამერიკის შეერთებული შტატები  ქ. ვაშინგტონი,მის.: 1824 რ სტრიტი ჩრდილო დასავლეთი  ქ. ვაშინგტონი  კოლუმბიის ოლქი 20009  / 18 24 R street  NW  Washington DC   20009,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/2d13ed39-8979-4836-972e-6a46c742d7b1,87,00.87.05,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,საზღვარგარეთი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,0,0,0,,,5,1,603,6,0,0,0,2,1,0,68,0,1,0,19,216,54,89,0,6,141,0
,,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ბელარუსის რესპუბლიკა  ქ. მინსკი,ბელარუსის რესპუბლიკა  ქ. მინსკი,ქ. მინსკი  თავისუფლების მოედანი / №4. Minsk  Freedom sq. 4,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/4ca48c44-18e9-42ac-8020-63e072a78768,87,00.87.10,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,საზღვარგარეთი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,0,0,0,90,0.8333333333333333,1,1,89,0,0,0,0,1,0,0,15,0,0,0,0,18,24,20,0,1,10,0
,,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ბელგიის სამეფო  ქ. ბრიუსელი,ბელგიის სამეფო  ქ. ბრიუსელი,პერეუდორდევრუას ქუჩა 245 1150 ვოლუვესენპიერი /Rue Pere Eudore Devroye  245  1150 woluwe saint pierre  Brussels,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/fa2d3fd1-0a15-4641-967a-25694b49eadb,87,00.87.11,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,საზღვარგარეთი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,0,0,0,887,1,5,1,882,17,0,5,4,0,0,0,94,0,1,2,32,261,182,116,4,8,156,0
,,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ბულგარეთის რესპუბლიკა  ქ. სოფია,ბულგარეთის რესპუბლიკა  ქ. სოფია,შიპკას ქ. №3  სოფიას ცენტრი  სოფია /1504  ბულგარეთი Shipka Street #3  Sofia Center  1504,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/5819ffcc-4663-48d9-a27a-b6fb60268100,87,00.87.12,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,საზღვარგარეთი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,0,0,0,41,1,41,0.8333333333333333,41,1,0,0,0,0,0,0,5,0,0,0,2,8,9,9,0,2,5,0
,,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,გერმანიის ფედერაციული რესპუბლიკა  ქ. მიუნხენი,გერმანიის ფედერაციული რესპუბლიკა  ქ. მიუნხენი,საქართველოს საპატიო საკონსულო  ლუიზენშტრასე 43/2  80333 მიუნხენი / Luisenstrasse 43/2  80333 München,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/3ce865d2-650b-4191-8907-8fb3a69b728e,87,00.87.15,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,საზღვარგარეთი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,0,0,0,1056,1,3,0.8333333333333333,1053,13,1,4,3,2,0,4,110,1,1,1,66,477,47,122,6,6,189,0
,,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,დანიის სამეფო  ქ. კოპენჰაგენი,დანიის სამეფო  ქ. კოპენჰაგენი,კალვებოდბრიუგე 45  კოპენჰაგენი 1560  დანია / Kalvebod Brygge 45  1560 Copenhagen V  Denmark,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/2daf3aa2-99c7-47d2-b2d8-eac44bcd4a1b,87,00.87.17,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,საზღვარგარეთი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,0,0,0,105,1,1,1,104,0,0,0,0,0,0,0,9,0,0,0,12,45,3,5,1,1,28,0
,,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ესპანეთის სამეფო  ქ. მადრიდი,ესპანეთის სამეფო  ქ. მადრიდი,პლაზადელასკორტეს 4  მე-5 სართული  მარჯვენა მხარე  / Plaza de las Cortes 4  5 derecha,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/291ac12c-ce8c-4c40-aab9-2e828400e9a8,87,00.87.19,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,საზღვარგარეთი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,0,0,0,,,3,1,756,17,0,9,0,0,0,0,94,0,1,1,12,229,74,197,2,6,114,0
,,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ესტონეთის რესპუბლიკა  ქ. ტალინი,ესტონეთის რესპუბლიკა  ქ. ტალინი,ვირუ-ვალიაკ 2  10111  / Viru väljak 2  10111 Tallinn,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/903d53aa-d498-4d51-b794-d4010721ef81,87,00.87.21,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,საზღვარგარეთი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,0,0,0,,,1,0.8333333333333333,228,0,0,1,0,0,0,1,33,0,0,0,19,87,22,18,0,1,46,0
